timestamp,type,domain,title,category,productivity_score,duration_seconds,ai_category,ai_reasoning
1780437414683,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437414798,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,SESSION_END,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,73,Video / Streaming,heuristic
1780437424342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,98,Video / Streaming,heuristic
1780437454342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,128,Video / Streaming,heuristic
1780437474692,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437474821,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437484341,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,158,Video / Streaming,heuristic
1780437514343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,188,Video / Streaming,heuristic
1780437534682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437534686,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437544344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,218,Video / Streaming,heuristic
1780437574343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,248,Video / Streaming,heuristic
1780437594696,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437594702,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437604344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,278,Video / Streaming,heuristic
1780437634343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,308,Video / Streaming,heuristic
1780437654684,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437654693,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437664343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,338,Video / Streaming,heuristic
1780437694344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,368,Video / Streaming,heuristic
1780437714695,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437714699,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437724344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,398,Video / Streaming,heuristic
1780437754343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,428,Video / Streaming,heuristic
1780437774684,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437774689,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437784344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,458,Video / Streaming,heuristic
1780437814345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,488,Video / Streaming,heuristic
1780437834689,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437834700,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437844342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,518,Video / Streaming,heuristic
1780437874342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437346559,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,548,Video / Streaming,heuristic
1780437894684,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437894685,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437904345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,5,Video / Streaming,heuristic
1780437934343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,35,Video / Streaming,heuristic
1780437954694,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780437954704,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437964344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,65,Video / Streaming,heuristic
1780437994343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,95,Video / Streaming,heuristic
1780438014682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438014695,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438024343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,125,Video / Streaming,heuristic
1780438054342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,155,Video / Streaming,heuristic
1780438074695,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438074705,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438084342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,185,Video / Streaming,heuristic
1780438114343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,215,Video / Streaming,heuristic
1780438134682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438134688,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438144342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,SESSION_END,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,228,Video / Streaming,heuristic
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,245,Video / Streaming,heuristic
1780438174343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,275,Video / Streaming,heuristic
1780438194691,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438194703,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438204342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,305,Video / Streaming,heuristic
1780438234342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780437919246,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,335,Video / Streaming,heuristic
1780438254682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438254801,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438264342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,18,Video / Streaming,heuristic
1780438294341,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,48,Video / Streaming,heuristic
1780438314694,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438314804,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438324343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,78,Video / Streaming,heuristic
1780438354343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,108,Video / Streaming,heuristic
1780438374681,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438374787,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438384342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,138,Video / Streaming,heuristic
1780438414345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,168,Video / Streaming,heuristic
1780438434689,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438434812,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438444342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,198,Video / Streaming,heuristic
1780438474343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,228,Video / Streaming,heuristic
1780438494682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438494784,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438504342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,258,Video / Streaming,heuristic
1780438534344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,288,Video / Streaming,heuristic
1780438554694,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438554816,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438564343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,318,Video / Streaming,heuristic
1780438594342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,348,Video / Streaming,heuristic
1780438614696,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438614699,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438624342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438266562,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,378,Video / Streaming,heuristic
1780438266562,SESSION_END,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,387,Video / Streaming,heuristic
1780438654342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,3,Video / Streaming,heuristic
1780438674695,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438674699,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438684343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,33,Video / Streaming,heuristic
1780438714344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,63,Video / Streaming,heuristic
1780438734684,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438734684,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780438744343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,93,Video / Streaming,heuristic
1780438774345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,SESSION_END,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,106,Video / Streaming,heuristic
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,123,Video / Streaming,heuristic
1780438794700,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438804342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,153,Video / Streaming,heuristic
1780438834343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,183,Video / Streaming,heuristic
1780438854682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438864345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,213,Video / Streaming,heuristic
1780438894342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,243,Video / Streaming,heuristic
1780438914702,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438924343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,273,Video / Streaming,heuristic
1780438954344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,303,Video / Streaming,heuristic
1780438974682,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438984344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,333,Video / Streaming,heuristic
1780439014345,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,363,Video / Streaming,heuristic
1780439034701,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780439044343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,393,Video / Streaming,heuristic
1780439074344,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,423,Video / Streaming,heuristic
1780439094683,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780439104342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,453,Video / Streaming,heuristic
1780439134342,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,483,Video / Streaming,heuristic
1780439154701,BEHAVIORAL_UPDATE,youtube.com,Indian food vs Japanese food - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780439164343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780438671738,LIVE_SNAPSHOT,youtube.com,"Xiaomi Band 10 Full Review Best Features, Tips & Real User Experience! - YouTube",Video / Streaming,10,513,Video / Streaming,heuristic
1780439194343,BEHAVIORAL_UPDATE,youtube.com,OGs Play Guess The Person | Offensive Edition - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
